SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
539018,BEEKAY      ,X ,Q,316.00,328.90,306.55,309.90,306.55,322.65,62,6430,2000253.00,
539031,SETFBSE100  ,B ,Q,112.75,112.75,112.75,112.75,112.75,112.25,2,30,3382.00,
539040,TTIL        ,X ,Q,3.33,4.70,3.33,4.70,4.70,4.09,22,3753,16245.00,
539041,SVPHOUSING  ,M ,Q,28.50,28.50,28.00,28.00,28.00,35.00,2,7500,212500.00,
539042,AGIIL       ,B ,Q,104.00,112.00,101.40,103.60,103.60,105.55,613,420583,44577392.00,
539043,BKMINDST    ,B ,Q,20.65,23.30,20.65,23.30,23.30,21.50,16,3250,73201.00,
539044,MANAKSTELTD ,B ,Q,30.50,30.50,28.15,28.60,28.50,29.95,35,4623,139390.00,
539045,MNKALCOLTD  ,B ,Q,7.34,7.35,7.30,7.35,7.35,7.00,5,1020,7461.00,
539046,MNKCMILTD   ,B ,Q,12.70,12.97,12.39,12.89,12.89,12.26,4,101,1298.00,
539056,ADLABS      ,B ,Q,39.50,39.50,36.80,36.85,36.90,37.95,68,8528,319672.00,
539083,INOXWIND    ,A ,Q,91.00,92.30,89.15,89.50,89.50,91.15,639,797095,71394167.00,
539097,YOGYA       ,M ,Q,18.90,18.90,18.90,18.90,18.90,19.10,1,8000,151200.00,
539099,ATHCON      ,M ,Q,13.70,13.70,13.70,13.70,13.70,13.70,1,5000,68500.00,
539113,PML         ,X ,Q,4200.00,4400.00,4200.00,4354.55,4400.00,4400.00,29,61,262092.00,
539118,VRLLOG      ,B ,Q,352.70,356.00,348.10,351.90,351.90,352.70,125,11596,4076023.00,
539122,BODHTREE    ,X ,Q,73.45,73.45,67.25,71.25,71.80,66.90,102,14632,1006419.00,
539125,LAYLA       ,XT,Q,1.53,1.53,1.49,1.49,1.49,1.56,17,2149,3213.00,
539126,MEP         ,B ,Q,72.00,75.15,72.00,74.60,75.00,72.65,240,37196,2746311.00,
539131,CLLIMITED   ,X ,Q,22.95,23.55,21.65,23.45,23.45,22.45,105,39624,910437.00,
539132,VEGETABLE   ,X ,Q,5.75,6.00,5.75,5.91,5.90,5.75,17,1601,9470.00,
539141,UFO         ,B ,Q,370.65,385.40,365.00,376.85,376.85,368.10,186,2857,1078168.00,
539143,PANTH       ,X ,Q,71.55,72.05,71.50,72.05,72.05,70.70,28,1314,94138.00,
539148,SHIVALIK    ,X ,Q,328.00,335.00,320.00,327.65,333.00,338.20,229,18733,6127591.00,
539150,PNCINFRA    ,B ,Q,178.00,181.90,176.25,179.65,179.65,174.95,819,34575,6173904.00,
539151,ARFIN       ,X ,Q,362.00,366.00,349.85,349.85,349.85,350.55,34,613,217234.00,
539175,INDRAIND    ,X ,Q,34.35,34.35,34.35,34.35,34.35,36.15,1,5,171.00,
539176,HAWAENG     ,XT,Q,64.50,64.95,60.70,64.50,64.50,63.85,6,411,26197.00,
539177,AIIL        ,X ,Q,28.15,35.85,28.15,29.00,29.00,30.60,8,243,6970.00,
539195,POEL        ,X ,Q,71.00,73.50,68.00,73.50,73.50,71.60,16,1342,94595.00,
539196,AEL         ,X ,Q,34.20,34.20,34.20,34.20,34.20,31.10,13,2326,79549.00,
539200,NOBPOL      ,XT,Q,0.33,0.33,0.33,0.33,0.33,0.33,2,1006,331.00,
539201,SATIA       ,XT,Q,397.00,397.30,397.00,397.30,397.30,389.55,22,526,208973.00,
539207,MANPASAND   ,B ,Q,164.50,166.00,155.25,155.40,155.40,163.40,4581,240621,38210094.00,
539219,MUL         ,XT,Q,186.00,192.90,183.00,192.90,192.90,188.05,9,41,7750.00,
539220,MISHKA      ,B ,Q,18.25,18.25,18.20,18.20,18.20,18.20,8,55000,1002250.00,
539221,SPORTKING   ,XT,Q,126.60,126.60,126.60,126.60,126.60,124.15,1,1,126.00,
539222,VMV         ,M ,Q,13.00,13.00,13.00,13.00,13.00,15.05,1,10000,130000.00,
539223,AMBITION    ,B ,Q,38.00,39.00,36.00,36.95,36.95,38.10,45,8712,327341.00,
539225,JIYAECO     ,B ,Q,121.00,130.00,120.00,120.85,120.55,122.95,421,44511,5447634.00,
539226,RUDRA       ,T ,Q,176.00,176.00,173.00,173.00,173.00,182.00,9,230,40100.00,
539227,LOYAL       ,B ,Q,50.25,50.40,50.25,50.40,50.40,50.05,7,3000,150975.00,
539228,GGPL        ,B ,Q,40.25,41.00,40.25,40.35,40.35,40.50,144,50281,2032286.00,
539229,MRSS        ,M ,Q,137.50,152.05,131.00,145.45,142.40,142.80,49,33000,4747290.00,
539235,GPL         ,X ,Q,114.15,114.15,114.15,114.15,114.15,114.15,16,901,102849.00,
539246,JEL         ,XT,Q,25.40,25.40,25.40,25.40,25.40,24.20,2,20,508.00,
539251,BALKRISHNA  ,B ,Q,70.10,72.00,70.10,71.95,72.00,71.75,18,1770,126249.00,
539252,SCFL        ,T ,Q,9.20,9.50,9.20,9.31,9.30,9.25,9,11600,108739.00,
539254,ADANITRANS  ,A ,Q,141.00,146.70,141.00,143.80,143.80,142.50,544,39364,5682660.00,
539255,STARDELTA   ,X ,Q,127.00,135.90,123.40,135.90,135.90,134.90,6,4488,560110.00,
539268,SYNGENE     ,A ,Q,585.05,587.50,583.00,585.45,587.15,587.10,188,3237,1894005.00,
539274,BLFL        ,Z ,Q,13.09,13.09,11.88,12.75,12.75,12.50,5,1999,24867.00,
539276,KAYA        ,B ,Q,985.00,985.00,962.70,969.65,966.40,988.10,55,510,493703.00,
539278,SYMBIOX     ,XT,Q,0.94,0.94,0.90,0.90,0.90,0.94,15,7175,6637.00,
539287,ORTINLAABS  ,B ,Q,15.25,16.75,15.00,15.95,15.95,15.70,35,9035,146011.00,
539289,MJCO        ,B ,Q,500.00,500.00,478.15,490.70,492.15,477.85,116,2925,1419472.00,
539290,BINDALAGRO  ,B ,Q,24.70,24.75,24.00,24.60,24.75,24.35,30,3732,91528.00,
539291,OZONEWORLD  ,X ,Q,37.75,38.10,37.75,38.10,38.10,36.40,21,600,22745.00,
539300,AKSPINTEX   ,X ,Q,31.60,33.45,31.60,33.45,33.45,33.25,5,1115,35257.00,
539301,ARVSMART    ,B ,Q,169.65,175.50,169.40,172.30,173.00,168.85,50,3354,575226.00,
539302,POWERMECH   ,B ,Q,971.00,975.20,956.40,966.70,964.50,966.10,26,116,112235.00,
539309,RAMASTEEL   ,B ,Q,168.00,176.40,168.00,171.75,171.90,170.15,110,12494,2160336.00,
539331,VETO        ,B ,Q,187.50,196.00,184.00,193.85,195.50,191.35,240,9596,1815403.00,
539332,NAVKARCORP  ,A ,Q,145.00,148.00,143.95,145.45,146.30,146.70,70,2293,332914.00,
539333,PENPEBS     ,B ,Q,79.30,79.50,78.10,78.15,78.20,81.70,13,712,56348.00,
539334,SHREEPUSHK  ,B ,Q,193.50,195.85,191.10,193.00,192.05,190.05,421,24856,4800313.00,
539336,GUJGAS      ,A ,Q,826.00,830.00,819.30,821.45,823.00,829.70,47,485,399409.00,
539346,SADBHIN     ,B ,Q,122.35,123.00,120.25,121.20,121.20,123.10,24,6170,752681.00,
539351,PRABHAT     ,B ,Q,162.00,163.95,160.50,161.55,161.55,163.85,160,12742,2058648.00,
539353,SWARAJAUTO  ,X ,Q,330.95,330.95,330.95,330.95,330.95,324.50,5,260,86047.00,
539359,PRITIKAUTO  ,XT,Q,174.00,174.00,170.00,170.20,170.00,173.10,49,24116,4165740.00,
539363,SKC         ,B ,Q,74.00,78.70,71.25,71.25,71.25,75.00,396,118595,8813368.00,
539391,ACME        ,X ,Q,21.00,21.40,15.30,19.30,19.30,19.05,47,2788,53785.00,
539399,BELLACASA   ,B ,Q,200.00,200.00,179.95,179.95,179.95,180.00,7,322,58069.00,
539404,SATIN       ,B ,Q,386.00,386.00,382.05,383.65,384.50,385.05,28,342,131372.00,
539407,GENCON      ,X ,Q,318.55,320.40,317.00,317.65,317.00,318.55,94,19469,6199908.00,
539410,SIENERGY    ,X ,Q,16.00,16.35,16.00,16.25,16.25,16.10,462,289542,4689242.00,
539428,TEJNAKSH    ,M ,Q,95.00,95.00,95.00,95.00,95.00,95.00,1,1840,174800.00,
539436,COFFEEDAY   ,B ,Q,314.00,314.00,300.10,303.70,303.70,310.35,663,23683,7248921.00,
539437,IDFCBANK    ,A ,Q,42.10,43.15,42.00,42.95,42.95,42.10,1345,584973,24943674.00,
539447,BEARDSELL   ,B ,Q,42.95,43.40,39.05,42.00,42.00,39.10,11,253,10408.00,
539448,INDIGO      ,A ,Q,1194.00,1205.15,1179.05,1194.10,1194.10,1191.00,502,15429,18437966.00,
539450,SHK         ,B ,Q,234.50,234.70,232.15,233.10,232.55,235.15,207,2712,633680.00,
539455,DASL        ,XT,Q,27.80,28.25,27.80,28.25,28.25,27.95,20,6275,175839.00,
539470,SHREEGANES  ,X ,Q,409.00,409.00,409.00,409.00,409.00,409.00,1,5,2045.00,
539516,HDFCNIFETF  ,B ,Q,1113.58,1113.58,1113.58,1113.58,1113.58,1118.11,1,1,1113.00,
539517,SXETF       ,B ,Q,3695.00,3701.35,3695.00,3701.35,3701.35,3690.76,2,33,122125.00,
539518,UDAYJEW     ,X ,Q,83.90,86.50,74.00,80.65,79.90,79.10,246,23177,1938522.00,
539520,SHAILJA     ,XT,Q,14.80,14.80,14.80,14.80,14.80,14.70,1,105,1554.00,
539523,ALKEM       ,A ,Q,1977.05,2029.95,1975.00,1982.75,1975.00,1966.30,199,916,1833956.00,
539524,LALPATHLAB  ,A ,Q,861.45,872.30,857.40,859.30,860.05,859.50,64,568,488980.00,
539526,SCTL        ,M ,Q,53.00,53.00,53.00,53.00,53.00,53.00,1,2000,106000.00,
539527,CREATIVE    ,X ,Q,369.55,369.55,369.55,369.55,369.55,368.95,1,1,369.00,
539528,AAYUSH      ,X ,Q,48.90,49.80,47.30,48.15,48.75,45.70,22,5604,266852.00,
539542,LUXIND      ,B ,Q,1717.25,1773.85,1711.25,1760.40,1761.60,1717.10,107,3364,5806049.00,
539544,ABHIINFRA   ,XT,Q,3.25,3.25,3.25,3.25,3.25,3.25,1,2000,6500.00,
539551,NH          ,B ,Q,240.00,240.00,225.50,230.45,228.45,234.20,72,1879,433967.00,
539561,ROXY        ,XT,Q,11.80,11.99,11.50,11.66,11.50,11.61,91,50500,590142.00,
539595,NATECO      ,X ,Q,84.10,84.10,83.60,83.70,83.75,84.20,139,37899,3177722.00,
539597,JSLHISAR    ,B ,Q,163.00,165.00,160.75,161.25,161.25,163.15,502,51299,8326198.00,
539636,PRECAM      ,B ,Q,100.00,100.90,98.50,100.00,100.00,100.05,64,2138,214240.00,
539658,TEAMLEASE   ,B ,Q,2866.00,3004.00,2866.00,2939.85,2921.10,2842.40,1096,6192,18209418.00,
539678,QUICKHEAL   ,B ,Q,299.90,302.30,297.55,299.05,299.05,296.90,411,25825,7742105.00,
539679,KAPILRAJ    ,X ,Q,7.61,7.61,7.61,7.61,7.61,8.01,1,1,7.00,
539686,KPEL        ,M ,Q,250.00,250.00,250.00,250.00,250.00,253.00,1,800,200000.00,
539693,ALORA       ,X ,Q,1.44,1.44,1.42,1.42,1.42,1.44,19,8423,12016.00,
539697,AIRL        ,X ,Q,5.10,5.10,4.85,4.85,4.85,5.10,2,110,536.00,
539724,HYPERSOFT   ,X ,Q,7.92,7.92,7.25,7.25,7.25,7.56,6,712,5599.00,
539725,GOKULAGRO   ,B ,Q,17.00,17.60,16.40,16.40,16.40,17.05,34,26862,461570.00,
539730,FREDUN      ,XT,Q,295.00,304.10,295.00,304.10,304.10,298.15,47,3772,1146835.00,
539742,SIMBHALS    ,B ,Q,11.15,11.98,10.80,11.00,11.00,11.28,23,681,7537.00,
539770,DARJEELING  ,XT,Q,31.85,32.80,31.85,32.65,32.75,31.80,59,110422,3550947.00,
539773,ADVIKCA     ,XT,Q,4.00,4.00,4.00,4.00,4.00,3.88,1,1,4.00,
539785,PDMJEPAPER  ,B ,Q,26.50,26.90,26.40,26.80,26.45,26.60,17,2136,57046.00,
539787,HCG         ,B ,Q,286.70,294.05,281.20,284.00,283.00,286.20,93,841,240330.00,
539797,RXXX11G     ,F ,Q,10.90,10.90,10.25,10.25,10.25,10.90,2,10000,105750.00,
539798,UMIYA       ,M ,Q,99.00,102.75,99.00,102.75,102.75,100.05,2,2500,252187.00,
539799,BHARATWIRE  ,B ,Q,105.00,114.50,105.00,110.65,111.00,103.70,162,10027,1105020.00,
539807,INFIBEAM    ,A ,Q,151.00,152.80,150.35,151.50,151.50,150.70,1579,804202,121954222.00,
539839,FRANKLIN    ,M ,Q,27.00,28.80,26.80,28.75,28.70,26.35,18,76000,2087600.00,
539841,LANCER      ,B ,Q,83.50,84.10,80.00,80.25,81.00,80.45,25,2697,221476.00,
539842,SYSCO       ,M ,Q,9.00,10.00,8.88,10.00,10.00,9.86,16,42500,390925.00,
539844,EQUITAS     ,A ,Q,154.80,155.00,153.00,154.30,154.30,154.55,383,39096,6024897.00,
539861,SKIL        ,B ,Q,20.85,22.05,20.85,22.05,22.05,21.00,10,5069,111642.00,
539871,THYROCARE   ,B ,Q,593.35,605.20,593.35,600.85,601.80,599.25,67,499,299704.00,
539872,BAJAJHCARE  ,M ,Q,405.00,420.00,405.00,420.00,420.00,393.00,3,1200,494000.00,
539874,UJJIVAN     ,A ,Q,397.00,400.25,395.40,398.10,399.25,397.80,629,61232,24379250.00,
539875,RSDFIN      ,X ,Q,44.05,44.05,44.05,44.05,44.05,46.35,3,13,572.00,
539876,CROMPTON    ,A ,Q,236.00,236.85,231.80,233.45,233.10,233.15,338,11816,2757996.00,
539883,PILANIINVS  ,T ,Q,2426.50,2495.00,2426.50,2494.70,2495.00,2470.00,22,267,662998.00,
539884,DARSHANORNA ,M ,Q,77.00,80.00,77.00,79.50,79.50,80.00,3,7000,556500.00,
539889,PARAGMILK   ,A ,Q,323.00,330.95,323.00,328.70,328.70,323.00,893,106973,35095380.00,
539910,KOCL        ,XT,Q,0.91,0.91,0.91,0.91,0.91,0.95,5,1000,910.00,
539917,NAGARFERT   ,B ,Q,14.75,14.75,14.40,14.66,14.70,14.62,102,36288,528877.00,
539939,YASHCHEM    ,M ,Q,80.30,81.30,80.30,81.20,81.30,80.70,6,13125,1059375.00,
539940,MAXVIL      ,B ,Q,66.50,67.50,65.90,66.45,66.45,66.75,128,12832,852243.00,
539945,NV20IWIN    ,B ,Q,49.58,50.11,49.58,50.11,50.11,49.13,4,49,2433.00,
539956,TAALENT     ,XT,Q,240.00,250.00,239.45,239.45,239.45,252.05,30,2301,551289.00,
539957,MGL         ,A ,Q,859.95,860.00,834.50,838.25,838.25,854.60,1390,30347,25546629.00,
539962,QFSL        ,X ,Q,0.17,0.17,0.16,0.17,0.17,0.16,29,55362,9408.00,
539963,ZEAL        ,M ,Q,520.00,524.00,493.00,523.70,523.90,528.25,16,11000,5573825.00,
539978,QUESS       ,B ,Q,1215.00,1285.05,1212.05,1273.80,1273.80,1200.75,1571,20636,25865871.00,
539979,DIGJAMLTD   ,B ,Q,8.25,8.30,8.00,8.05,8.12,8.16,57,16054,130050.00,
539980,MIDCAPIWIN  ,B ,Q,67.90,67.90,67.90,67.90,67.90,68.28,1,6,407.00,
539981,MAXINDIA    ,A ,Q,82.05,83.50,82.05,82.95,82.65,82.60,153,19950,1651440.00,
539984,HUIL        ,X ,Q,1038.00,1040.00,1038.00,1040.00,1040.00,975.00,2,50,51990.00,
539992,LLOYDSTEEL  ,T ,Q,1.17,1.22,1.17,1.18,1.17,1.22,69,108093,129363.00,
539997,KPL         ,M ,Q,46.00,46.10,44.25,44.25,44.25,46.65,4,12000,547200.00,
540005,LTI         ,A ,Q,1675.00,1699.00,1661.05,1670.80,1670.80,1669.80,740,11414,19173025.00,
540006,BULL        ,XT,Q,166.00,166.00,160.00,163.30,161.50,162.10,62,11581,1881887.00,
540023,MIENT       ,X ,Q,17.25,17.25,16.40,16.45,16.40,17.25,10,443,7332.00,
540024,ASHARI      ,X ,Q,43.00,43.00,43.00,43.00,43.00,45.25,4,508,21844.00,
540025,ADVENZYMES  ,A ,Q,218.00,223.10,217.20,219.80,219.80,218.25,324,18001,3964595.00,
540027,PTIL        ,M ,Q,189.50,190.00,169.00,189.40,189.40,187.15,56,115500,20899425.00,
540047,DBL         ,A ,Q,841.00,866.20,840.40,848.55,848.55,838.40,1147,27569,23564989.00,
540048,SPAL        ,B ,Q,322.00,330.00,322.00,330.00,330.00,320.85,4,85,27678.00,
540061,BIGBLOC     ,B ,Q,115.95,120.45,115.00,116.00,116.45,116.80,144,4543,535893.00,
540062,GOLDENCREST ,XT,Q,16.20,16.20,16.00,16.00,16.00,16.00,5,11,176.00,
540063,ECS         ,X ,Q,4.00,4.02,4.00,4.02,4.02,3.95,12,2395,9627.00,
540064,FRETAIL     ,A ,Q,577.00,579.00,569.90,575.35,574.00,574.90,257,7788,4480902.00,
540065,RBLBANK     ,A ,Q,541.25,549.25,535.85,548.45,548.45,541.95,2545,126100,68756733.00,
540071,CAMSONSEEDS ,XT,Q,13.35,13.35,13.35,13.35,13.35,14.05,33,11536,154005.00,
540072,SHIVAEXPO   ,M ,Q,11.55,12.30,11.55,12.30,12.30,11.80,3,30000,358500.00,
540073,BLS         ,B ,Q,183.95,191.00,180.00,181.05,181.05,185.10,399,21692,4015750.00,
540080,NARAYANI    ,M ,Q,52.50,52.50,52.50,52.50,52.50,52.00,1,2000,105000.00,
540082,RSTL        ,M ,Q,28.50,30.40,28.50,30.40,30.40,28.00,3,9000,265500.00,
540083,TVVISION    ,B ,Q,9.45,9.91,9.45,9.61,9.61,10.04,29,2013,19453.00,
540108,TAHL        ,X ,Q,28.10,28.10,28.10,28.10,28.10,26.80,25,12895,362349.00,
540115,LTTS        ,A ,Q,1335.00,1352.90,1330.00,1335.35,1338.70,1335.35,350,2062,2762164.00,
540124,GNA         ,B ,Q,498.50,500.65,493.00,495.00,493.00,492.20,73,1162,577883.00,
540125,RADHIKAJWE  ,M ,Q,23.10,23.20,22.50,23.10,23.10,23.50,18,36800,842960.00,
540132,SIIL        ,XT,Q,16.45,16.45,16.45,16.45,16.45,16.50,1,3,49.00,
540133,ICICIPRULI  ,B ,Q,415.00,425.90,414.75,421.95,421.95,417.00,1279,33627,14216636.00,
540134,IISL        ,X ,Q,31.75,31.75,30.00,30.20,30.15,31.50,70,12738,386657.00,
540136,HPL         ,B ,Q,96.40,97.45,94.80,95.45,95.30,97.55,114,4883,466151.00,
540143,SAGARSOFT   ,X ,Q,173.05,181.70,170.00,181.70,181.70,173.05,186,23391,4179438.00,
540145,VALIANTORG  ,M ,Q,820.00,820.00,820.00,820.00,820.00,825.00,4,750,615000.00,
540146,ACML        ,M ,Q,130.00,153.95,128.00,148.85,147.00,140.00,18,43000,6270550.00,
540147,SHASHIJIT   ,M ,Q,31.25,31.25,31.25,31.25,31.25,30.00,1,4000,125000.00,
540152,IGRL        ,M ,Q,9.24,9.24,9.24,9.24,9.24,9.42,1,4000,36960.00,
540153,ENDURANCE   ,B ,Q,1263.10,1278.35,1258.00,1264.15,1261.65,1254.75,148,1167,1481632.00,
540154,IDFSENSEXE  ,B ,Q,363.65,363.65,363.65,363.65,363.65,360.70,1,2,727.00,
540159,PURPLE      ,XT,Q,18.00,18.00,18.00,18.00,18.00,18.85,1,500,9000.00,
540173,PNBHOUSING  ,A ,Q,1103.00,1122.40,1102.05,1111.90,1111.90,1097.75,639,46376,51642874.00,
540175,REGENCY     ,X ,Q,47.90,48.60,43.30,44.30,44.35,47.75,187,18791,858046.00,
540180,VBL         ,B ,Q,748.30,753.80,724.85,734.55,734.55,747.10,302,6789,5018181.00,
540192,LKPSEC      ,X ,Q,20.10,20.10,19.10,19.50,19.50,19.50,36,4220,81854.00,
540203,SFL         ,B ,Q,1502.75,1534.45,1465.15,1496.40,1488.00,1460.00,57,252,381995.00,
540204,NIDL        ,XT,Q,53.25,53.25,53.25,53.25,53.25,50.75,2,100,5325.00,
540205,AVL         ,M ,Q,72.70,72.85,72.70,72.85,72.85,72.65,3,6000,436700.00,
540210,TMRVL       ,B ,Q,75.40,75.50,75.00,75.25,75.25,74.90,5,766,57757.00,
540212,TCIEXP      ,B ,Q,553.90,563.00,551.00,558.10,551.00,550.90,138,1757,981345.00,
540222,LAURUSLABS  ,A ,Q,508.50,511.10,496.30,497.50,499.90,502.25,344,4504,2269575.00,
540243,NEWLIGHT    ,XT,Q,27.95,28.00,27.00,27.65,27.65,28.00,82,9586,266336.00,
540266,GLCL        ,XT,Q,39.20,40.50,38.90,40.50,40.50,39.20,10,5892,229631.00,
540267,FLORACORP   ,XT,Q,10.51,10.99,10.45,10.99,10.99,10.99,13,55720,584974.00,
540268,DHANVARSHA  ,X ,Q,36.80,37.25,36.60,37.25,37.25,36.20,1270,40346,1490635.00,
540293,PRICOLLTD   ,B ,Q,73.00,77.30,72.65,75.70,75.70,73.35,388,48691,3642940.00,
540311,JITFINFRA   ,T ,Q,23.80,24.75,23.80,24.75,24.75,23.60,12,2626,64502.00,
540336,AXISE2GPG   ,B ,Q,10.51,10.95,10.51,10.95,10.95,10.51,2,17,183.00,
540360,LLFICL      ,XT,Q,18.70,18.70,18.70,18.70,18.70,18.70,1,10,187.00,
540361,DANUBE      ,XT,Q,1.28,1.28,1.28,1.28,1.28,1.34,6,321,410.00,
540366,RADIOCITY   ,B ,Q,328.05,334.60,321.05,325.95,325.95,330.10,256,9389,3057391.00,
540376,DMART       ,A ,Q,1600.00,1610.00,1594.00,1605.50,1605.50,1593.80,2636,61312,98325453.00,
540393,SMLT        ,M ,Q,48.00,48.10,48.00,48.10,48.10,49.05,3,6000,288300.00,
540394,JDML        ,M ,Q,32.00,34.10,32.00,32.90,32.75,31.00,11,33000,1095450.00,
540395,CHEMCRUX    ,M ,Q,40.00,40.00,38.00,38.00,38.00,39.70,2,8000,312000.00,
540396,MANOMAY     ,M ,Q,36.20,36.40,36.20,36.30,36.30,35.70,3,12000,435600.00,
540403,CLEDUCATE   ,B ,Q,182.00,182.05,177.00,177.50,177.00,183.70,13,149,26980.00,
540404,PRIME       ,M ,Q,169.00,169.00,169.00,169.00,169.00,167.00,1,4000,676000.00,
540425,SHANKARA    ,B ,Q,1700.00,1720.00,1670.05,1704.80,1708.00,1682.70,1498,9356,15854799.00,
540497,SCHAND      ,B ,Q,373.15,381.50,373.10,379.65,377.80,374.90,78,136973,51573648.00,
540519,MEERA       ,M ,Q,208.00,210.00,208.00,210.00,210.00,215.00,2,1000,209000.00,
540526,IRBINVIT    ,IF,Q,80.39,80.39,79.70,79.90,79.90,80.19,10,55000,4396800.00,
540530,HUDCO       ,B ,Q,57.55,60.00,57.05,59.00,59.00,57.55,1331,283889,16701845.00,
540544,PSPPROJECT  ,B ,Q,508.00,510.00,500.15,504.95,502.25,500.85,46,1383,700296.00,
540552,AXISAEGPG   ,B ,Q,8.82,8.82,8.82,8.82,8.82,8.79,2,1800,15876.00,
540565,INDIGRID    ,IF,Q,97.00,97.00,96.96,96.97,96.97,96.95,10,51030,4949144.00,
540575,STARCEMENT  ,B ,Q,130.40,132.00,129.35,131.75,132.00,129.75,42,171907,22348652.00,
540590,RIDDHICORP  ,M ,Q,175.00,179.70,148.00,148.00,148.00,163.40,3,3000,502700.00,
540593,HEOF1126RG  ,B ,Q,9.01,9.01,9.00,9.00,9.00,8.87,5,1305,11745.00,
540594,HEOF1126RD  ,B ,Q,8.64,8.64,8.64,8.64,8.64,8.61,1,229,1978.00,
540595,TEJASNET    ,B ,Q,317.00,318.75,310.00,312.25,312.25,316.85,136,303030,95450138.00,
540596,ERIS        ,B ,Q,760.00,769.15,755.25,757.05,757.05,762.75,59,505,384266.00,
540602,GTPL        ,B ,Q,123.65,125.75,121.30,123.10,121.30,123.50,57,2279,282901.00,
540611,AUBANK      ,B ,Q,700.00,727.50,692.60,721.00,721.00,692.90,950,171246,121230848.00,
540614,GGENG       ,M ,Q,59.00,59.00,58.75,58.75,58.75,57.00,4,21000,1234500.00,
540616,ARTEMIS     ,B ,Q,88.00,88.10,88.00,88.05,88.05,86.60,3,200,17605.00,
540636,HEOF1100RG  ,B ,Q,9.00,9.00,9.00,9.00,9.00,9.00,1,1000,9000.00,
540642,SALASAR     ,B ,Q,338.55,343.30,324.50,332.35,332.35,341.90,178,7965,2637088.00,
540647,GANGESSEC   ,B ,Q,51.15,55.00,51.15,54.95,54.95,52.60,5,155,8187.00,
540648,PALASHSEC   ,B ,Q,47.25,51.80,47.25,51.80,51.80,52.45,4,136,6615.00,
540649,AVADHSUGAR  ,B ,Q,360.00,361.20,354.90,356.00,357.30,354.10,61,1178,421013.00,
540650,MAGADHSUGAR ,B ,Q,91.90,91.90,88.50,88.55,88.55,90.75,7,381,34129.00,
540653,SINTEXPLAST ,B ,Q,49.00,49.85,48.50,49.10,49.10,48.80,646,125892,6191517.00,
540673,SIS         ,B ,Q,1166.45,1191.00,1166.45,1190.40,1191.00,1173.20,8,150,178064.00,
540678,COCHINSHIP  ,B ,Q,481.00,482.70,474.05,475.95,475.00,479.30,327,8003,3824581.00,
540679,SMSLIFE     ,B ,Q,303.60,310.00,300.00,310.00,310.00,330.35,16,253,77043.00,
540680,KIOCL       ,B ,Q,199.60,206.00,198.25,202.60,203.95,200.55,75,2600,525035.00,
540691,ABCAPITAL   ,B ,Q,140.30,140.60,139.20,139.45,139.45,139.75,1259,144794,20238676.00,
540692,APEX        ,B ,Q,515.00,525.00,490.10,490.10,490.10,515.85,588,18420,9227317.00,
540693,SHISHIND    ,M ,Q,31.15,31.15,31.15,31.15,31.15,32.50,1,4000,124600.00,
540694,ANG         ,M ,Q,75.00,76.25,75.00,76.25,76.25,75.00,4,6400,482240.00,
540695,DWL         ,M ,Q,27.00,31.30,27.00,31.30,31.30,33.00,7,72000,2049000.00,
540697,AMFL        ,M ,Q,11.20,11.20,10.78,10.97,11.15,11.97,13,128000,1411520.00,
540699,DIXON       ,B ,Q,3219.30,3250.00,3178.95,3197.45,3197.45,3203.70,212,762,2448470.00,
540700,BRNL        ,B ,Q,168.60,168.60,168.25,168.45,168.25,168.55,3,73,12296.00,
540701,DCAL        ,B ,Q,298.55,305.40,297.00,301.40,303.75,297.30,463,18066,5459126.00,
540702,LASA        ,B ,Q,45.70,45.70,42.50,42.50,42.50,44.70,202,38737,1652837.00,
540703,PROVESTSER  ,X ,Q,10.66,11.78,10.66,11.78,11.78,11.22,5,451,4808.00,
540704,MATRIMONY   ,B ,Q,740.00,740.00,730.05,736.20,731.00,733.00,9,21,15445.00,
540709,RELHOME     ,B ,Q,60.90,60.90,59.90,60.25,60.10,60.15,340,20955,1262933.00,
540710,CAPACITE    ,B ,Q,291.50,305.95,291.50,298.95,298.95,292.00,647,20084,6021699.00,
540716,ICICIGI     ,B ,Q,729.35,733.05,723.00,727.85,727.05,729.55,223,3429,2501934.00,
540717,PQIF        ,X ,Q,110.00,110.00,110.00,110.00,110.00,111.00,2,50,5500.00,
540719,SBILIFE     ,B ,Q,708.00,727.35,708.00,717.60,717.60,709.45,3240,26612,19174292.00,
540724,DIAMONDYD   ,B ,Q,1207.00,1207.00,1180.00,1195.85,1180.00,1198.95,33,140,167464.00,
540725,SISL        ,M ,Q,99.00,101.80,99.00,100.35,101.80,101.00,17,26000,2609650.00,
540726,TTFL        ,M ,Q,106.00,107.00,106.00,107.00,107.00,106.00,4,4000,425150.00,
540728,SAYAJIIND   ,XT,Q,640.00,640.00,625.00,639.00,639.00,619.50,12,377,240976.00,
540730,MEHAI       ,M ,Q,103.55,104.05,102.00,103.00,102.00,95.00,7,10500,1087500.00,
